Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
2010-04-22,21,932.00,226932.00,247.00,240.00,247.00
2010-04-26,25,1124.00,280604.00,251.00,239.00,239.00
2010-04-28,12,447.00,107913.00,243.00,239.00,239.00
2010-04-29,70,3421.00,820286.00,249.00,235.00,245.00
2010-04-15,34,1530.00,364995.00,240.00,232.00,240.00
2010-05-10,26,1211.00,302860.00,255.00,249.00,255.00
2010-05-12,21,945.00,240975.00,255.00,255.00,255.00
2010-05-19,5,225.00,57375.00,255.00,255.00,255.00
2010-05-20,9,359.00,92753.00,262.00,255.00,262.00
2010-05-24,23,506.00,136950.00,274.00,267.00,274.00
2010-05-25,4,80.00,22560.00,284.00,279.00,281.00
2010-06-01,59,973.00,275796.00,307.00,276.00,307.00
2010-06-02,94,2308.00,710950.00,312.00,305.00,312.00
2010-06-03,90,1922.00,610034.00,322.00,310.00,320.00
2010-06-06,135,4127.00,1331979.00,327.00,320.00,322.00
2010-06-07,55,2241.00,706135.00,317.00,315.00,315.00
2010-08-17,1,40.00,10440.00,261.00,261.00,261.00
2010-09-05,2,409.00,108794.00,266.00,266.00,266.00
2010-09-07,3,30.00,8280.00,281.00,271.00,281.00
2010-09-08,10,290.00,88970.00,309.00,286.00,309.00
2010-09-15,2,80.00,24240.00,303.00,303.00,303.00
2010-09-19,1,100.00,29700.00,297.00,297.00,297.00
2010-09-23,1,10.00,3020.00,302.00,302.00,302.00
2010-09-26,1,1000.00,300000.00,300.00,300.00,300.00
2010-10-03,2,152.00,44128.00,294.00,289.00,289.00
2010-10-07,1,200.00,56800.00,284.00,284.00,284.00
2010-10-25,2,20.00,5830.00,294.00,289.00,294.00
2010-10-26,10,315.00,99595.00,322.00,299.00,317.00
2010-10-27,4,500.00,161000.00,325.00,318.00,325.00
2010-11-11,1,20.00,6620.00,331.00,331.00,331.00
2010-11-21,2,60.00,19440.00,325.00,319.00,319.00
2010-11-24,1,100.00,32500.00,325.00,325.00,325.00
2010-12-16,3,130.00,41780.00,326.00,320.00,326.00
2010-12-19,6,320.00,103000.00,326.00,320.00,320.00
2010-12-20,3,190.00,61980.00,327.00,325.00,327.00
2010-12-22,10,1020.00,333510.00,332.00,325.00,328.00
2010-12-26,1,20.00,5320.00,266.00,266.00,266.00
2011-01-02,1,200.00,52200.00,261.00,261.00,261.00
2011-01-03,2,210.00,53810.00,261.00,256.00,261.00
2011-01-04,4,160.00,41240.00,261.00,256.00,261.00
2011-01-05,1,100.00,25600.00,256.00,256.00,256.00
2011-01-06,2,210.00,54610.00,261.00,260.00,260.00
2011-01-09,2,110.00,28100.00,260.00,255.00,260.00
2011-01-13,1,200.00,52400.00,262.00,262.00,262.00
2011-01-17,1,10.00,2660.00,266.00,266.00,266.00
2011-01-20,1,200.00,53400.00,267.00,267.00,267.00
2011-02-03,1,200.00,53600.00,268.00,268.00,268.00
2011-02-06,1,10.00,2730.00,273.00,273.00,273.00
2011-02-07,1,300.00,80400.00,268.00,268.00,268.00
2011-02-15,1,10.00,2730.00,273.00,273.00,273.00
2011-02-16,1,500.00,135000.00,270.00,270.00,270.00
2011-02-21,3,688.00,181380.00,265.00,260.00,260.00
2011-03-01,1,10.00,2650.00,265.00,265.00,265.00
2011-03-14,1,10.00,2700.00,270.00,270.00,270.00
